HTTrack3.49-2+htsswf+htsjava launched on Sat, 21 Mar 2026 18:02:42 at https://www.marquisspas.com/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Pns2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://www.marquisspas.com/ -O1 "C:\My Web Sites\Marquis" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/English/18 Celebrity Hot Tubs Owners Manual complete.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/English/2018 Eng VECTOR21 Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/English/2018 Eng_eSeriesOwnersManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/English/2018 Eng_SignatureOwnersManual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/German/18 CelebrityOM_DE.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/German/18 V21 Owner's Manual Rev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/German/2018 DE Signature Manual Rev.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:15	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/Spanish/18 CelebrityOM_SP.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/Swedish/2018 SWE VECTOR21 Manual.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
18:42:16	Warning: 	Retry after error -5 (Unable to get server's address: unknown error) at link https:///www.marquisspas.com/documents/2018/OM/intl/Swedish/2018 SWE Signature Manual Swedish.pdf (from https://www.marquisspas.com/support/manuals-and-downloads/)
